,id,soft_voitng,my_labeling,diff
6012,TEST_06012,한식,한식,True
6013,TEST_06013,약수터,약수터,True
6014,TEST_06014,수목원,수목원,True
6015,TEST_06015,한식,한식,True
6016,TEST_06016,바/까페,바/까페,True
6017,TEST_06017,이색거리,이색거리,True
6018,TEST_06018,유원지,유원지,True
6019,TEST_06019,이색거리,이색거리,True
6020,TEST_06020,한식,한식,True
6021,TEST_06021,한식,한식,True
6022,TEST_06022,도서관,도서관,True
6023,TEST_06023,서양식,서양식,True
6024,TEST_06024,골프,골프,True
6025,TEST_06025,공원,공원,True
6026,TEST_06026,서양식,서양식,True
6027,TEST_06027,게스트하우스,게스트하우스,True
6028,TEST_06028,한식,한식,True
6029,TEST_06029,사찰,사찰,True
6030,TEST_06030,모텔,게스트하우스,False
6031,TEST_06031,"야영장,오토캠핑장","야영장,오토캠핑장",True
6032,TEST_06032,유원지,관광단지,False
6033,TEST_06033,이색거리,농.산.어촌 체험,False
6034,TEST_06034,일반축제,일반축제,True
6035,TEST_06035,한식,한식,True
6036,TEST_06036,한식,한식,True
6037,TEST_06037,민박,농.산.어촌 체험,False
6038,TEST_06038,이색거리,이색거리,True
6039,TEST_06039,자연생태관광지,자연생태관광지,True
6040,TEST_06040,농.산.어촌 체험,펜션,False
6041,TEST_06041,한식,한식,True
6042,TEST_06042,한식,한식,True
6043,TEST_06043,온천/욕장/스파,온천/욕장/스파,True
6044,TEST_06044,희귀동.식물,희귀동.식물,True
6045,TEST_06045,"야영장,오토캠핑장","야영장,오토캠핑장",True
6046,TEST_06046,"야영장,오토캠핑장","야영장,오토캠핑장",True
6047,TEST_06047,기타,기타,True
6048,TEST_06048,"야영장,오토캠핑장","야영장,오토캠핑장",True
6049,TEST_06049,한옥스테이,한옥스테이,True
6050,TEST_06050,호수,호수,True
6051,TEST_06051,한식,한식,True
6052,TEST_06052,서양식,서양식,True
6053,TEST_06053,펜션,모텔,False
6054,TEST_06054,터널,터널,True
6055,TEST_06055,한식,한식,True
6056,TEST_06056,유원지,유원지,True
6057,TEST_06057,한식,한식,True
6058,TEST_06058,유명건물,유명건물,True
6059,TEST_06059,중식,중식,True
6060,TEST_06060,전시관,전시관,True
6061,TEST_06061,"야영장,오토캠핑장","야영장,오토캠핑장",True
6062,TEST_06062,전문상가,전문상가,True
6063,TEST_06063,한식,한식,True
6064,TEST_06064,한식,한식,True
6065,TEST_06065,공원,공원,True
6066,TEST_06066,온천/욕장/스파,온천/욕장/스파,True
6067,TEST_06067,유명건물,유명건물,True
6068,TEST_06068,한식,한식,True
6069,TEST_06069,일반축제,일반축제,True
6070,TEST_06070,5일장,5일장,True
6071,TEST_06071,자연생태관광지,자연생태관광지,True
6072,TEST_06072,일식,일식,True
6073,TEST_06073,공원,공원,True
6074,TEST_06074,한식,한식,True
6075,TEST_06075,한식,한식,True
6076,TEST_06076,한식,한식,True
6077,TEST_06077,"야영장,오토캠핑장","야영장,오토캠핑장",True
6078,TEST_06078,스노쿨링/스킨스쿠버다이빙,스노쿨링/스킨스쿠버다이빙,True
6079,TEST_06079,고택,고택,True
6080,TEST_06080,강,강,True
6081,TEST_06081,온천/욕장/스파,온천/욕장/스파,True
6082,TEST_06082,유적지/사적지,유적지/사적지,True
6083,TEST_06083,바/까페,바/까페,True
6084,TEST_06084,기념관,기념관,True
6085,TEST_06085,온천/욕장/스파,온천/욕장/스파,True
6086,TEST_06086,한식,한식,True
6087,TEST_06087,농.산.어촌 체험,농.산.어촌 체험,True
6088,TEST_06088,민박,농.산.어촌 체험,False
6089,TEST_06089,바/까페,바/까페,True
6090,TEST_06090,썰매장,썰매장,True
6091,TEST_06091,이색거리,이색거리,True
6092,TEST_06092,전시관,기념관,False
6093,TEST_06093,전시관,전시관,True
6094,TEST_06094,한식,한식,True
6095,TEST_06095,중식,중식,True
6096,TEST_06096,전시관,전시관,True
6097,TEST_06097,한식,한식,True
6098,TEST_06098,일반축제,일반축제,True
6099,TEST_06099,폭포,폭포,True
6100,TEST_06100,골프,골프,True
6101,TEST_06101,트래킹,트래킹,True
6102,TEST_06102,패밀리레스토랑,패밀리레스토랑,True
6103,TEST_06103,전시관,전시관,True
6104,TEST_06104,한식,한식,True
6105,TEST_06105,서양식,서양식,True
6106,TEST_06106,"야영장,오토캠핑장","야영장,오토캠핑장",True
6107,TEST_06107,바/까페,바/까페,True
6108,TEST_06108,한식,한식,True
6109,TEST_06109,이색거리,이색거리,True
6110,TEST_06110,사격장,사격장,True
6111,TEST_06111,미술관/화랑,미술관/화랑,True
6112,TEST_06112,유적지/사적지,유적지/사적지,True
6113,TEST_06113,문화전수시설,문화전수시설,True
6114,TEST_06114,일반축제,일반축제,True
6115,TEST_06115,호수,호수,True
6116,TEST_06116,온천/욕장/스파,온천/욕장/스파,True
6117,TEST_06117,한식,한식,True
6118,TEST_06118,한식,한식,True
6119,TEST_06119,한옥스테이,한옥스테이,True
6120,TEST_06120,테마공원,테마공원,True
6121,TEST_06121,해수욕장,해수욕장,True
6122,TEST_06122,한식,한식,True
6123,TEST_06123,한식,한식,True
6124,TEST_06124,한식,한식,True
6125,TEST_06125,한식,한식,True
6126,TEST_06126,콘도미니엄,온천/욕장/스파,False
6127,TEST_06127,기타,기타,True
6128,TEST_06128,한식,한식,True
6129,TEST_06129,한옥스테이,한옥스테이,True
6130,TEST_06130,한식,한식,True
6131,TEST_06131,바/까페,바/까페,True
6132,TEST_06132,한식,한식,True
6133,TEST_06133,사찰,사찰,True
6134,TEST_06134,트래킹,트래킹,True
6135,TEST_06135,해수욕장,해수욕장,True
6136,TEST_06136,"야영장,오토캠핑장","야영장,오토캠핑장",True
6137,TEST_06137,윈드서핑/제트스키,윈드서핑/제트스키,True
6138,TEST_06138,펜션,펜션,True
6139,TEST_06139,패밀리레스토랑,패밀리레스토랑,True
6140,TEST_06140,바/까페,바/까페,True
6141,TEST_06141,테마공원,테마공원,True
6142,TEST_06142,유원지,공원,False
6143,TEST_06143,한옥스테이,한옥스테이,True
6144,TEST_06144,펜션,펜션,True
6145,TEST_06145,유적지/사적지,유적지/사적지,True
6146,TEST_06146,한식,한식,True
6147,TEST_06147,한식,한식,True
6148,TEST_06148,"야영장,오토캠핑장","야영장,오토캠핑장",True
6149,TEST_06149,한식,한식,True
6150,TEST_06150,한식,한식,True
6151,TEST_06151,펜션,펜션,True
6152,TEST_06152,유원지,유원지,True
6153,TEST_06153,기타행사,이색거리,False
6154,TEST_06154,해안절경,해안절경,True
6155,TEST_06155,일반축제,일반축제,True
6156,TEST_06156,"야영장,오토캠핑장","야영장,오토캠핑장",True
6157,TEST_06157,한옥스테이,온천/욕장/스파,False
6158,TEST_06158,전문상가,전문상가,True
6159,TEST_06159,항구/포구,항구/포구,True
6160,TEST_06160,항구/포구,항구/포구,True
6161,TEST_06161,한옥스테이,한옥스테이,True
6162,TEST_06162,한식,한식,True
6163,TEST_06163,한식,한식,True
6164,TEST_06164,서양식,서양식,True
6165,TEST_06165,"야영장,오토캠핑장","야영장,오토캠핑장",True
6166,TEST_06166,민물낚시,민물낚시,True
6167,TEST_06167,펜션,펜션,True
6168,TEST_06168,산,산,True
6169,TEST_06169,"야영장,오토캠핑장","야영장,오토캠핑장",True
6170,TEST_06170,한식,한식,True
6171,TEST_06171,한식,한식,True
6172,TEST_06172,일반축제,일반축제,True
6173,TEST_06173,이색거리,이색거리,True
6174,TEST_06174,문화원,문화원,True
6175,TEST_06175,기념관,기념관,True
6176,TEST_06176,바/까페,바/까페,True
6177,TEST_06177,한식,한식,True
6178,TEST_06178,한식,한식,True
6179,TEST_06179,섬,섬,True
6180,TEST_06180,산,산,True
6181,TEST_06181,기타행사,기타행사,True
6182,TEST_06182,자연휴양림,자연휴양림,True
6183,TEST_06183,계곡,계곡,True
6184,TEST_06184,일반축제,일반축제,True
6185,TEST_06185,"야영장,오토캠핑장","야영장,오토캠핑장",True
6186,TEST_06186,한식,한식,True
6187,TEST_06187,전시관,전시관,True
6188,TEST_06188,기념관,기념관,True
6189,TEST_06189,항구/포구,항구/포구,True
6190,TEST_06190,계곡,계곡,True
6191,TEST_06191,민물낚시,민물낚시,True
6192,TEST_06192,일반축제,일반축제,True
6193,TEST_06193,이색거리,이색거리,True
6194,TEST_06194,"야영장,오토캠핑장","야영장,오토캠핑장",True
6195,TEST_06195,바/까페,바/까페,True
6196,TEST_06196,트래킹,트래킹,True
6197,TEST_06197,이색거리,농.산.어촌 체험,False
6198,TEST_06198,사찰,사찰,True
6199,TEST_06199,전문상가,전문상가,True
6200,TEST_06200,전시관,전시관,True
6201,TEST_06201,"야영장,오토캠핑장","야영장,오토캠핑장",True
6202,TEST_06202,한식,한식,True
6203,TEST_06203,바/까페,바/까페,True
6204,TEST_06204,헹글라이딩/패러글라이딩,헹글라이딩/패러글라이딩,True
6205,TEST_06205,종교성지,종교성지,True
6206,TEST_06206,골프,골프,True
6207,TEST_06207,복합 레포츠,복합 레포츠,True
6208,TEST_06208,유람선/잠수함관광,유람선/잠수함관광,True
6209,TEST_06209,유적지/사적지,유적지/사적지,True
6210,TEST_06210,한식,한식,True
6211,TEST_06211,계곡,계곡,True
6212,TEST_06212,전시관,전시관,True
6213,TEST_06213,유원지,유원지,True
6214,TEST_06214,항구/포구,항구/포구,True
6215,TEST_06215,5일장,5일장,True
6216,TEST_06216,일식,일식,True
6217,TEST_06217,기타행사,기타행사,True
6218,TEST_06218,유원지,유원지,True
6219,TEST_06219,일식,일식,True
6220,TEST_06220,농.산.어촌 체험,농.산.어촌 체험,True
6221,TEST_06221,펜션,펜션,True
6222,TEST_06222,수목원,수목원,True
6223,TEST_06223,한식,한식,True
6224,TEST_06224,모텔,골프,False
6225,TEST_06225,한식,한식,True
6226,TEST_06226,"야영장,오토캠핑장","야영장,오토캠핑장",True
6227,TEST_06227,사찰,사찰,True
6228,TEST_06228,홈스테이,홈스테이,True
6229,TEST_06229,일반축제,일반축제,True
6230,TEST_06230,영화관,영화관,True
6231,TEST_06231,수련시설,수련시설,True
6232,TEST_06232,모텔,모텔,True
6233,TEST_06233,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6234,TEST_06234,"야영장,오토캠핑장","야영장,오토캠핑장",True
6235,TEST_06235,한식,한식,True
6236,TEST_06236,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6237,TEST_06237,테마공원,테마공원,True
6238,TEST_06238,유원지,유원지,True
6239,TEST_06239,패밀리레스토랑,패밀리레스토랑,True
6240,TEST_06240,한식,한식,True
6241,TEST_06241,"야영장,오토캠핑장","야영장,오토캠핑장",True
6242,TEST_06242,골프,골프,True
6243,TEST_06243,농.산.어촌 체험,농.산.어촌 체험,True
6244,TEST_06244,"야영장,오토캠핑장","야영장,오토캠핑장",True
6245,TEST_06245,유적지/사적지,유적지/사적지,True
6246,TEST_06246,자연생태관광지,자연생태관광지,True
6247,TEST_06247,한옥스테이,모텔,False
6248,TEST_06248,유명건물,유명건물,True
6249,TEST_06249,한식,한식,True
6250,TEST_06250,한식,한식,True
6251,TEST_06251,계곡,계곡,True
6252,TEST_06252,문화관광축제,문화관광축제,True
6253,TEST_06253,한식,한식,True
6254,TEST_06254,한옥스테이,한옥스테이,True
6255,TEST_06255,"야영장,오토캠핑장","야영장,오토캠핑장",True
6256,TEST_06256,바다낚시,바다낚시,True
6257,TEST_06257,바/까페,바/까페,True
6258,TEST_06258,일반축제,일반축제,True
6259,TEST_06259,이색거리,이색거리,True
6260,TEST_06260,항구/포구,항구/포구,True
6261,TEST_06261,전통공연,전통공연,True
6262,TEST_06262,한옥스테이,한옥스테이,True
6263,TEST_06263,전문상가,전문상가,True
6264,TEST_06264,한식,한식,True
6265,TEST_06265,유람선/잠수함관광,유람선/잠수함관광,True
6266,TEST_06266,한식,한식,True
6267,TEST_06267,콘도미니엄,유명건물,False
6268,TEST_06268,해수욕장,해수욕장,True
6269,TEST_06269,한식,한식,True
6270,TEST_06270,농.산.어촌 체험,농.산.어촌 체험,True
6271,TEST_06271,이색거리,바/까페,False
6272,TEST_06272,공원,공원,True
6273,TEST_06273,"야영장,오토캠핑장","야영장,오토캠핑장",True
6274,TEST_06274,모텔,모텔,True
6275,TEST_06275,"야영장,오토캠핑장","야영장,오토캠핑장",True
6276,TEST_06276,이색거리,이색거리,True
6277,TEST_06277,일반축제,일반축제,True
6278,TEST_06278,모텔,모텔,True
6279,TEST_06279,해수욕장,해수욕장,True
6280,TEST_06280,모텔,모텔,True
6281,TEST_06281,이색거리,이색거리,True
6282,TEST_06282,트래킹,트래킹,True
6283,TEST_06283,미술관/화랑,미술관/화랑,True
6284,TEST_06284,한옥스테이,한옥스테이,True
6285,TEST_06285,중식,중식,True
6286,TEST_06286,공연장,공연장,True
6287,TEST_06287,"야영장,오토캠핑장","야영장,오토캠핑장",True
6288,TEST_06288,한식,한식,True
6289,TEST_06289,펜션,펜션,True
6290,TEST_06290,한식,한식,True
6291,TEST_06291,"야영장,오토캠핑장","야영장,오토캠핑장",True
6292,TEST_06292,민물낚시,민물낚시,True
6293,TEST_06293,한식,한식,True
6294,TEST_06294,수목원,수목원,True
6295,TEST_06295,한식,한식,True
6296,TEST_06296,전시관,전시관,True
6297,TEST_06297,한식,한식,True
6298,TEST_06298,한식,한식,True
6299,TEST_06299,유적지/사적지,유적지/사적지,True
6300,TEST_06300,박물관,박물관,True
6301,TEST_06301,테마공원,테마공원,True
6302,TEST_06302,기타행사,기타행사,True
6303,TEST_06303,전시관,전시관,True
6304,TEST_06304,"야영장,오토캠핑장","야영장,오토캠핑장",True
6305,TEST_06305,한식,한식,True
6306,TEST_06306,공원,공원,True
6307,TEST_06307,한식,한식,True
6308,TEST_06308,서양식,서양식,True
6309,TEST_06309,공원,공원,True
6310,TEST_06310,한식,한식,True
6311,TEST_06311,한식,한식,True
6312,TEST_06312,이색거리,이색거리,True
6313,TEST_06313,희귀동.식물,희귀동.식물,True
6314,TEST_06314,한식,한식,True
6315,TEST_06315,문,문,True
6316,TEST_06316,"야영장,오토캠핑장","야영장,오토캠핑장",True
6317,TEST_06317,한식,한식,True
6318,TEST_06318,기념관,기념관,True
6319,TEST_06319,다리/대교,다리/대교,True
6320,TEST_06320,한식,한식,True
6321,TEST_06321,한식,한식,True
6322,TEST_06322,펜션,펜션,True
6323,TEST_06323,중식,중식,True
6324,TEST_06324,성,성,True
6325,TEST_06325,"야영장,오토캠핑장","야영장,오토캠핑장",True
6326,TEST_06326,해수욕장,해수욕장,True
6327,TEST_06327,전문상가,전문상가,True
6328,TEST_06328,이색거리,이색거리,True
6329,TEST_06329,골프,골프,True
6330,TEST_06330,바/까페,바/까페,True
6331,TEST_06331,사찰,사찰,True
6332,TEST_06332,산,산,True
6333,TEST_06333,한식,한식,True
6334,TEST_06334,자연휴양림,자연휴양림,True
6335,TEST_06335,윈드서핑/제트스키,윈드서핑/제트스키,True
6336,TEST_06336,사찰,사찰,True
6337,TEST_06337,바다낚시,바다낚시,True
6338,TEST_06338,자연생태관광지,자연생태관광지,True
6339,TEST_06339,사찰,사찰,True
6340,TEST_06340,"야영장,오토캠핑장","야영장,오토캠핑장",True
6341,TEST_06341,ATV,ATV,True
6342,TEST_06342,수목원,수목원,True
6343,TEST_06343,한식,한식,True
6344,TEST_06344,"야영장,오토캠핑장","야영장,오토캠핑장",True
6345,TEST_06345,한식,한식,True
6346,TEST_06346,농.산.어촌 체험,농.산.어촌 체험,True
6347,TEST_06347,이색거리,이색거리,True
6348,TEST_06348,유적지/사적지,유적지/사적지,True
6349,TEST_06349,한식,한식,True
6350,TEST_06350,한식,한식,True
6351,TEST_06351,전문상가,전문상가,True
6352,TEST_06352,한식,한식,True
6353,TEST_06353,서양식,서양식,True
6354,TEST_06354,"야영장,오토캠핑장","야영장,오토캠핑장",True
6355,TEST_06355,해수욕장,해수욕장,True
6356,TEST_06356,유적지/사적지,유적지/사적지,True
6357,TEST_06357,섬,섬,True
6358,TEST_06358,공원,공원,True
6359,TEST_06359,한식,한식,True
6360,TEST_06360,중식,중식,True
6361,TEST_06361,한식,한식,True
6362,TEST_06362,한식,한식,True
6363,TEST_06363,한식,한식,True
6364,TEST_06364,"야영장,오토캠핑장","야영장,오토캠핑장",True
6365,TEST_06365,전문상가,전문상가,True
6366,TEST_06366,수목원,수목원,True
6367,TEST_06367,도서관,도서관,True
6368,TEST_06368,상설시장,상설시장,True
6369,TEST_06369,한식,한식,True
6370,TEST_06370,헹글라이딩/패러글라이딩,헹글라이딩/패러글라이딩,True
6371,TEST_06371,종교성지,종교성지,True
6372,TEST_06372,5일장,5일장,True
6373,TEST_06373,"공예,공방","공예,공방",True
6374,TEST_06374,일식,일식,True
6375,TEST_06375,바/까페,바/까페,True
6376,TEST_06376,한식,한식,True
6377,TEST_06377,카지노,카지노,True
6378,TEST_06378,농.산.어촌 체험,농.산.어촌 체험,True
6379,TEST_06379,계곡,계곡,True
6380,TEST_06380,박물관,박물관,True
6381,TEST_06381,"야영장,오토캠핑장","야영장,오토캠핑장",True
6382,TEST_06382,승마,승마,True
6383,TEST_06383,공연장,공연장,True
6384,TEST_06384,홈스테이,홈스테이,True
6385,TEST_06385,한식,한식,True
6386,TEST_06386,한식,한식,True
6387,TEST_06387,한식,한식,True
6388,TEST_06388,한식,한식,True
6389,TEST_06389,유적지/사적지,유적지/사적지,True
6390,TEST_06390,트래킹,트래킹,True
6391,TEST_06391,공연장,공연장,True
6392,TEST_06392,강,강,True
6393,TEST_06393,테마공원,테마공원,True
6394,TEST_06394,미술관/화랑,미술관/화랑,True
6395,TEST_06395,한식,한식,True
6396,TEST_06396,한식,한식,True
6397,TEST_06397,한옥스테이,한옥스테이,True
6398,TEST_06398,모텔,모텔,True
6399,TEST_06399,한옥스테이,한옥스테이,True
6400,TEST_06400,문화원,문화원,True
6401,TEST_06401,한식,한식,True
6402,TEST_06402,수목원,수목원,True
6403,TEST_06403,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6404,TEST_06404,문,문,True
6405,TEST_06405,박물관,박물관,True
6406,TEST_06406,유원지,유원지,True
6407,TEST_06407,서양식,서양식,True
6408,TEST_06408,트래킹,트래킹,True
6409,TEST_06409,"야영장,오토캠핑장","야영장,오토캠핑장",True
6410,TEST_06410,한식,한식,True
6411,TEST_06411,문화원,문화원,True
6412,TEST_06412,식음료,식음료,True
6413,TEST_06413,게스트하우스,게스트하우스,True
6414,TEST_06414,모텔,모텔,True
6415,TEST_06415,온천/욕장/스파,온천/욕장/스파,True
6416,TEST_06416,민물낚시,민물낚시,True
6417,TEST_06417,사찰,사찰,True
6418,TEST_06418,한식,한식,True
6419,TEST_06419,모텔,모텔,True
6420,TEST_06420,한식,한식,True
6421,TEST_06421,한식,한식,True
6422,TEST_06422,한식,한식,True
6423,TEST_06423,한식,한식,True
6424,TEST_06424,"야영장,오토캠핑장","야영장,오토캠핑장",True
6425,TEST_06425,한식,한식,True
6426,TEST_06426,상설시장,상설시장,True
6427,TEST_06427,골프,골프,True
6428,TEST_06428,미술관/화랑,미술관/화랑,True
6429,TEST_06429,미술관/화랑,미술관/화랑,True
6430,TEST_06430,"야영장,오토캠핑장","야영장,오토캠핑장",True
6431,TEST_06431,박물관,박물관,True
6432,TEST_06432,계곡,계곡,True
6433,TEST_06433,펜션,펜션,True
6434,TEST_06434,한식,한식,True
6435,TEST_06435,일반축제,일반축제,True
6436,TEST_06436,관광단지,관광단지,True
6437,TEST_06437,다리/대교,다리/대교,True
6438,TEST_06438,한식,한식,True
6439,TEST_06439,"야영장,오토캠핑장","야영장,오토캠핑장",True
6440,TEST_06440,산,산,True
6441,TEST_06441,한식,한식,True
6442,TEST_06442,한식,한식,True
6443,TEST_06443,온천/욕장/스파,유명건물,False
6444,TEST_06444,한식,한식,True
6445,TEST_06445,미술관/화랑,미술관/화랑,True
6446,TEST_06446,서양식,서양식,True
6447,TEST_06447,한식,한식,True
6448,TEST_06448,유적지/사적지,유적지/사적지,True
6449,TEST_06449,산,산,True
6450,TEST_06450,"야영장,오토캠핑장","야영장,오토캠핑장",True
6451,TEST_06451,한식,한식,True
6452,TEST_06452,이색거리,이색거리,True
6453,TEST_06453,바/까페,바/까페,True
6454,TEST_06454,테마공원,테마공원,True
6455,TEST_06455,미술관/화랑,미술관/화랑,True
6456,TEST_06456,산,산,True
6457,TEST_06457,영화관,영화관,True
6458,TEST_06458,"공예,공방","공예,공방",True
6459,TEST_06459,한식,한식,True
6460,TEST_06460,유적지/사적지,유적지/사적지,True
6461,TEST_06461,유적지/사적지,유적지/사적지,True
6462,TEST_06462,강,강,True
6463,TEST_06463,성,성,True
6464,TEST_06464,골프,골프,True
6465,TEST_06465,한식,한식,True
6466,TEST_06466,자연생태관광지,자연생태관광지,True
6467,TEST_06467,상설시장,상설시장,True
6468,TEST_06468,한식,한식,True
6469,TEST_06469,기념관,기념관,True
6470,TEST_06470,한옥스테이,한옥스테이,True
6471,TEST_06471,계곡,계곡,True
6472,TEST_06472,"야영장,오토캠핑장","야영장,오토캠핑장",True
6473,TEST_06473,트래킹,트래킹,True
6474,TEST_06474,계곡,계곡,True
6475,TEST_06475,문화관광축제,문화관광축제,True
6476,TEST_06476,전문상가,전문상가,True
6477,TEST_06477,서양식,서양식,True
6478,TEST_06478,5일장,상설시장,False
6479,TEST_06479,한식,한식,True
6480,TEST_06480,해수욕장,해수욕장,True
6481,TEST_06481,고택,고택,True
6482,TEST_06482,한식,한식,True
6483,TEST_06483,수련시설,수련시설,True
6484,TEST_06484,바/까페,바/까페,True
6485,TEST_06485,한식,한식,True
6486,TEST_06486,도서관,도서관,True
6487,TEST_06487,골프,골프,True
6488,TEST_06488,산,산,True
6489,TEST_06489,서양식,서양식,True
6490,TEST_06490,기타행사,기타행사,True
6491,TEST_06491,한식,한식,True
6492,TEST_06492,한식,한식,True
6493,TEST_06493,공원,공원,True
6494,TEST_06494,전문상가,전문상가,True
6495,TEST_06495,수목원,수목원,True
6496,TEST_06496,골프,골프,True
6497,TEST_06497,자연생태관광지,자연생태관광지,True
6498,TEST_06498,일반축제,일반축제,True
6499,TEST_06499,바/까페,바/까페,True
6500,TEST_06500,민물낚시,민물낚시,True
6501,TEST_06501,한식,한식,True
6502,TEST_06502,한식,한식,True
6503,TEST_06503,스키(보드) 렌탈샵,스키(보드) 렌탈샵,True
6504,TEST_06504,"야영장,오토캠핑장","야영장,오토캠핑장",True
6505,TEST_06505,모텔,모텔,True
6506,TEST_06506,"야영장,오토캠핑장","야영장,오토캠핑장",True
6507,TEST_06507,일반축제,일반축제,True
6508,TEST_06508,서양식,서양식,True
6509,TEST_06509,5일장,5일장,True
6510,TEST_06510,모텔,모텔,True
6511,TEST_06511,카지노,카지노,True
6512,TEST_06512,상설시장,상설시장,True
6513,TEST_06513,펜션,펜션,True
6514,TEST_06514,모텔,모텔,True
6515,TEST_06515,한식,한식,True
6516,TEST_06516,일반축제,일반축제,True
6517,TEST_06517,안보관광,안보관광,True
6518,TEST_06518,유적지/사적지,유적지/사적지,True
6519,TEST_06519,등대,등대,True
6520,TEST_06520,모텔,모텔,True
6521,TEST_06521,문화전수시설,문화전수시설,True
6522,TEST_06522,종교성지,종교성지,True
6523,TEST_06523,유적지/사적지,유적지/사적지,True
6524,TEST_06524,민물낚시,민물낚시,True
6525,TEST_06525,한식,한식,True
6526,TEST_06526,자연생태관광지,호수,False
6527,TEST_06527,바/까페,바/까페,True
6528,TEST_06528,모텔,모텔,True
6529,TEST_06529,폭포,폭포,True
6530,TEST_06530,민물낚시,민물낚시,True
6531,TEST_06531,한식,한식,True
6532,TEST_06532,모텔,모텔,True
6533,TEST_06533,해수욕장,해수욕장,True
6534,TEST_06534,유원지,유원지,True
6535,TEST_06535,계곡,계곡,True
6536,TEST_06536,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6537,TEST_06537,중식,중식,True
6538,TEST_06538,테마공원,테마공원,True
6539,TEST_06539,박물관,박물관,True
6540,TEST_06540,이색거리,이색거리,True
6541,TEST_06541,"야영장,오토캠핑장","야영장,오토캠핑장",True
6542,TEST_06542,한식,한식,True
6543,TEST_06543,한식,한식,True
6544,TEST_06544,한식,한식,True
6545,TEST_06545,희귀동.식물,희귀동.식물,True
6546,TEST_06546,전시관,전시관,True
6547,TEST_06547,바/까페,바/까페,True
6548,TEST_06548,테마공원,테마공원,True
6549,TEST_06549,항구/포구,항구/포구,True
6550,TEST_06550,산,산,True
6551,TEST_06551,유명건물,유명건물,True
6552,TEST_06552,공연장,공연장,True
6553,TEST_06553,한식,한식,True
6554,TEST_06554,자연휴양림,자연휴양림,True
6555,TEST_06555,한식,한식,True
6556,TEST_06556,펜션,펜션,True
6557,TEST_06557,한식,한식,True
6558,TEST_06558,유적지/사적지,유적지/사적지,True
6559,TEST_06559,바/까페,바/까페,True
6560,TEST_06560,상설시장,상설시장,True
6561,TEST_06561,한식,한식,True
6562,TEST_06562,이색거리,이색거리,True
6563,TEST_06563,산,산,True
6564,TEST_06564,유원지,유원지,True
6565,TEST_06565,농.산.어촌 체험,농.산.어촌 체험,True
6566,TEST_06566,공연장,공연장,True
6567,TEST_06567,바/까페,바/까페,True
6568,TEST_06568,윈드서핑/제트스키,윈드서핑/제트스키,True
6569,TEST_06569,"야영장,오토캠핑장","야영장,오토캠핑장",True
6570,TEST_06570,사찰,사찰,True
6571,TEST_06571,모텔,모텔,True
6572,TEST_06572,한식,한식,True
6573,TEST_06573,기념탑/기념비/전망대,기념탑/기념비/전망대,True
6574,TEST_06574,"야영장,오토캠핑장","야영장,오토캠핑장",True
6575,TEST_06575,고궁,고궁,True
6576,TEST_06576,한식,한식,True
6577,TEST_06577,한식,한식,True
6578,TEST_06578,농.산.어촌 체험,농.산.어촌 체험,True
6579,TEST_06579,유적지/사적지,유적지/사적지,True
6580,TEST_06580,한식,한식,True
6581,TEST_06581,한식,한식,True
6582,TEST_06582,고택,고택,True
6583,TEST_06583,전문상가,전문상가,True
6584,TEST_06584,산,산,True
6585,TEST_06585,유적지/사적지,유적지/사적지,True
6586,TEST_06586,사찰,사찰,True
6587,TEST_06587,한식,한식,True
6588,TEST_06588,"야영장,오토캠핑장","야영장,오토캠핑장",True
6589,TEST_06589,한옥스테이,모텔,False
6590,TEST_06590,전시관,전시관,True
6591,TEST_06591,한식,한식,True
6592,TEST_06592,게스트하우스,게스트하우스,True
6593,TEST_06593,"야영장,오토캠핑장","야영장,오토캠핑장",True
6594,TEST_06594,한식,한식,True
6595,TEST_06595,문화원,문화원,True
6596,TEST_06596,박람회,기타행사,False
6597,TEST_06597,중식,중식,True
6598,TEST_06598,한식,한식,True
6599,TEST_06599,한식,한식,True
6600,TEST_06600,서양식,서양식,True
6601,TEST_06601,이색거리,이색거리,True
6602,TEST_06602,박물관,박물관,True
6603,TEST_06603,유원지,유원지,True
6604,TEST_06604,카트,카트,True
6605,TEST_06605,"공예,공방","공예,공방",True
6606,TEST_06606,윈드서핑/제트스키,윈드서핑/제트스키,True
6607,TEST_06607,한식,한식,True
6608,TEST_06608,민물낚시,민물낚시,True
6609,TEST_06609,한식,한식,True
6610,TEST_06610,상설시장,상설시장,True
6611,TEST_06611,사찰,사찰,True
6612,TEST_06612,사찰,사찰,True
6613,TEST_06613,유적지/사적지,사찰,False
6614,TEST_06614,일반축제,일반축제,True
6615,TEST_06615,"야영장,오토캠핑장","야영장,오토캠핑장",True
6616,TEST_06616,중식,중식,True
6617,TEST_06617,항구/포구,항구/포구,True
6618,TEST_06618,게스트하우스,게스트하우스,True
6619,TEST_06619,사찰,사찰,True
6620,TEST_06620,공원,공원,True
6621,TEST_06621,농.산.어촌 체험,농.산.어촌 체험,True
6622,TEST_06622,한옥스테이,한옥스테이,True
6623,TEST_06623,전문상가,전문상가,True
6624,TEST_06624,한식,한식,True
