id,img_path,overview,cat1,cat2,cat3
TRAIN_00854,./image/train/TRAIN_00854.jpg,"이 불화는 비로자나 후불탱화가 단독으로 봉안된 드문 형식의 작품으로, 각 존상의 균형잡힌 신체와 단아한 얼굴, 자그마한 이목구비, 유려한 필선, 짙은 적색과 녹색의 색조 등 18세기 후반 불화의 전형적인 특징을 잘 보여주며, 화기에 의해 정확한 제작 연대와 작가를 알 수 있어 당시의 불화를 이해하는데 기준작으로서의 가치가 있다.<br> 이 불화는 원주시 판부면 금대리 영원사에 봉안되어 있던 것인데, 현재 월정사 성보박물관에 소장되어 있다. 그림 하단의 중앙에 화기(畵記)가 있어 1759년(乾隆 24년)에 오관(悟寬), 화운(華雲), 묘심(妙心) 등에 의해 제작되어 원주 치악산 영원사에 봉안되었다는 사실을 알 수 있다. <br>화면의 중앙에 비로자나불을 중심으로 8보살과 사천왕 그리고 용왕과 용녀가 엄격하게 좌우대칭으로 배치되어 있고 배경은 모두 구름으로채워져 있다. 본존이 비로자나불임에도 좌우협시보살이 관음과 세지보살로 표현되어 있어 특이하다. 가로로 긴 화면으로 볼 때 비로자나불화ㆍ노사나불화ㆍ석가불화의 삼신불화를 함께 봉안한 것이 아니라 비로자나불화를 단독으로 봉안하였던 것으로 생각되는데, 이처럼삼신불화 형식이 아닌 단독의 비로자나후불탱화는 현존하는 예가 매우 드물다. 키형광배를 지닌 비로자나불은 높은 대좌에서 지권인(智拳印)을 결한 채 결가부좌하고 있는데, 불의에는 간략한 꽃무늬가 시문되어 있고, 광배의 내연에는 연주문이 돌려져 있다. 본존은 물론 각 존상의 균형잡힌 신체와 갸름하고 단아한 얼굴, 지극히 작게 표현된 이목구비, 예리한 묘선으로 표현된 치밀한 구성, 어둡고 탁한 암적색과 암녹색의 구사 등 18세기 후반의 불화양식을 잘 보여 주고 있다. <br>전반적으로 균열과 채색의 박락이 심하지만 안정된 구성과 치밀한 묘사법이 돋보이며, 화기를 통해 제작연대와 봉안장소, 제작 화승(畵僧) 등을 알려 주고 있다는 점에 조선 후기 불화연구에 귀중한 자료로 평가된다. <br>",인문(문화/예술/역사),역사관광지,사찰
TRAIN_00855,./image/train/TRAIN_00855.jpg,"W글램핑은 각종 아웃도어를 한 번에 즐길 수 있는 글램핑이다. 글램핑은 편안한 잠자리에서부터 캠핑에 필요한 모든 도구들과 시설들을 갖추고 있어, 훌훌 몸만 떠나오면 되는 곳이다. 또한 반려견과 동반 입장이 가능해 반려견 캠퍼들에게 사랑받는 캠핑장이다.<br>캠핑장에서는 다양한 프로그램과 체험이 있어 캠퍼들이 심심할 겨를이 없다. 페인트볼 게임 , 보드게임, 피자 만들기, 붕어빵 만들기, 비어캔 치킨 만들기 등이 있으며, 전기바이크 투어, 카약 투어, 낚시 투어, 산악바이크(ATV)투어, 래프팅 투어까지 다양한 즐길 거리가 넘쳐난다. 바비큐 상차림을 예약하면 무한리필 (돼지고기, 닭봉, 소시지, 새우, 마시멜로, 옥수수, 구이용 떡, 김치 , 마늘, 고추, 상추, 깻잎, 쌈장, 소금, 참기름)로 먹을 수 있으며  햇반, 라면, 물까지 포함이다. 평일에는 전기바이크를 1시간 무상대여해주고 있으며, 주말엔 비용을 내야 이용이 가능하다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00856,./image/train/TRAIN_00856.jpg,"들뫼바다횟집은 경상남도 거제시 남부면 “바람의 언덕”에 있는 풍차가 바로 보이는 도장포마을 입구에 위치해 있다. 야외 테이블에서 거제의 맑은 바다를 보면서 식사할 수 있는 곳으로  아침식사도 가능하다.  양질의 신선한 재료만을 엄선해 음식을 준비하는데 미역국이나 조갯국과 함께 나오는 해산물 비빔밥이 대표 메뉴이고 잡어 매운탕과 생선회, 물회 등 다양한 음식을 즐길 수 있어 찾는 이들이 많다. 주방을 책임지는 여사장님은 수산물 요리 대회 수상 경력이 있어 맛과 위생 면에서 믿고 찾을 수 있는 횟집이다.",음식,음식점,한식
TRAIN_00857,./image/train/TRAIN_00857.jpg,"충청남도 계룡시 엄사면에 자리한 브런치 카페로 아름다운 정원과 시골 할머니 댁처럼 정겨운 분위기가 인상적이다. 너와 지붕을 얹은 독특한 입구를 들어서면 울창한 나무에 둘러싸인 카페가 모습을 드러낸다. 정원과 테라스 곳곳에 장독과 맷돌, 가마솥 등이 자리해 마치 민속 박물관에 온 것 같은 착각을 불러일으킨다. 한옥 구조의 카페 내부는 소규모의 프라이빗 한 공간들이 대부분이라 일행끼리 여유 있게 식사를 즐기기 좋다. 브런치 메뉴는 산책 떡갈비와 오후 클래식, 치킨 갈릭 브레드 샐러드 중 하나를 고를 수 있으며 오후 3시 전까지는 할인된 가격에 음료까지 즐길 수 있다. 특히 직접 손으로 다진 소고기 떡갈비와 신선한 샐러드를 곁들인 산책 떡갈비는 든든한 한국식 브런치로 인기가 많다.",음식,음식점,바/까페
TRAIN_00858,./image/train/TRAIN_00858.jpg,부잔교는 육지로부터 일정 간격으로 폰툰(pontoon)이라는 작은 상자를 띄워 배에 탈 수 있도록 만든 접안 시설이다. 전곡항 부잔교는 서해바다로 바다낚시를 나가거나 섬 여행을 가려는 사람들이 주로 이용한다. 부잔교 부근에서 낚싯대를 드리워 바다낚시를 할 수 있다. 전곡항 빨간 등대나 바다 전망대 등 구경하거나 사진 찍을 만한 포토존이 있다. 넓게 트인 바다를 감상할 수 있는 서해 일몰명소이기도 하다.,인문(문화/예술/역사),건축/조형물,다리/대교
TRAIN_00859,./image/train/TRAIN_00859.jpg,"오산리선사유적박물관은 양양 오산리 유적(사적 제394호)에서 출토된 유물을 보관·전시·연구한다. 양양 오산리 유적은 박물관 일대를 둘러싼 습지 ‘쌍호’를 매립하는 과정에서 발굴된 약 8,000년 전 신석기 유물로, 우리나라 신석기 시대를 대표하는 유적이다. 덧무늬 토기, 돌화살촉, 그물추 등 출토된 유물 4만여 점으로 보아 오산리에 살던 신석기인들이 어로와 수렵, 채집 생활을 했음을 알 수 있다. 박물관은 전시실, 야외 전시실, 수장고, 학예연구실 등을 갖췄다. 실내의 제1전시실은 어로, 채집, 토기 제작 등 오산리 신석기인들의 생활상을 디오라마 형태로 전시한다. 제2전시실은 강원 영동 지역의 선사 문화를 소개하는 공간으로 신석기 시대부터 철기 시대에 걸쳐 양양, 강릉, 고성의 유물을 모아놓았다. 야외 전시실에는 쌍호, 탐방로, 움집이 자리한다. 너른 습지인 쌍호는 ‘움직이는 갈대숲’으로 유명하다. 습지 위에 섬처럼 떠 있는 갈대 군락지가 바람이 불면 움직이는 모습이 신비롭다.<br><br>[주요시설&부대시설]<br>전시관<br><br>[전시실별 안내]<br>제1전시실-토기제작, 어로생활, 수렵생활, 채집생활<br>제2전시실-흑요석, 뗀석기, 갈돌, 갈판, 반달돌칼, 가락바퀴<br>기획전시실-덧무늬토기, 붉은간토기, 곰모양 토우<br>야외전시- 쌍호, 움집<br><br>[소장품현황]<br>신석기 시대의 유물<br>",인문(문화/예술/역사),문화시설,박물관
TRAIN_00860,./image/train/TRAIN_00860.jpg,"강원도 동해시 단봉동에 자리한 농촌체험휴양마을이다. 마을은 3,600㎡ 규모의 너른 연꽃 단지로 유명하다. 여름이 되면 ‘봉정연당’이라 불리는 연꽃 단지에 홍련과 백련이 어우러져 핀다. 마을은 ‘봉황새마을’이라고도 불리는데, 하늘에서 내려다본 마을 모습이 봉황새를 닮아 생긴 이름이다. 마을 주민들이 강원도아리랑에 맞춰 봉황과 학 등의 춤사위를 하는 ‘봉황춤’은 봉정연꽃마을의 자랑이다. 연꽃이 만개하는 7월 말 무렵에는 마을 최대 행사인 연꽃·천연염색 축제가 열린다. 연잎을 활용한 먹거리를 판매하고 천연염색 체험과 각종 행사가 열리는 등 구경거리가 다양하다. 평소에는 마을이 운영하는 체험 프로그램에 참여할 수 있다. 딸기 따기 체험, 옥수수·감자·고구마 등 농산물을 수확하는 체험, 연잎가루와 밀가루로 연잎 수제비를 만드는 체험 등 아이부터 어른까지 즐길 수 있는 먹거리 체험이 주를 이룬다. 300여 년 된 전통한옥을 둘러보는 고택 체험, 스카프 등에 물을 들이는 천연염색 체험도 뜻깊다. 주민들이 딴 연잎으로 만든 연잎 차, 연잎 가루, 연잎밥도 판매한다.<br>",인문(문화/예술/역사),체험관광지,이색거리
TRAIN_00861,./image/train/TRAIN_00861.jpg,"소령원숲속은 숙빈 최씨의 무덤이라는 파주 소령원 안쪽에 있다. 마장호수에서 차로 10분 거리로 비포장도로로 약 3분 들어간다. 한옥이며 각 방마다 별채로 꾸며져 있다. 소령원은 경치가 아름다워서 다모, 효자동이발사 등 촬영지로도 유명한 곳이며 산책하기에도 좋다.",음식,음식점,한식
TRAIN_00862,./image/train/TRAIN_00862.jpg,"조선조 600년 간 호남과 제주도 53주 6진을 통할한 육군의 총 지휘부로 1417년(태종 17) 본래 광산현에 설치되어 있던 병마절도사영을 이설한 성이다. 초대 병사인 마천목장군이 꿈속에 계시를 받아 눈(雪)의 자국을 따라 축조하였다 하여 설성이라고도 하는데 평지에 축조된 성으로, ""대동지지""나 ""색지""등에 따르면 둘레 2,820척, 높이 18척, 옹성 12개소, 연못 5개소, 우물 9개소, 포루 2개소였고 성문 4개소, 연회장, 객사 등 15동의 부속 건물이 있었다고 한다. 1599년(선조 32) 일시 장흥으로 이설되었다가 1604년 다시 이곳으로 옮겨왔으며, 제주도에 표착했던 네델란드인 하멜이 이곳으로 압송되어 8년여 동안을 억류생활 했던 곳이다.1894년 동학농민전쟁으로 병영성이 함락되어 막대한 피해를 입었으며 이듬해인 1895년(고종 32) 갑오경장때 폐영되었다. 전라병영성지는 당초 1992년 3월 9일 전라남도 기념물로 지정되어 보호 관리되다가 1997년 국가사적으로 지정되었다. 당시의 성곽흔적이 뚜렷이 남아 있어 그 역사적 중요성과 의의를 한차원 높이기 위해 성곽 등을 복원하였으며, 관련유적으로 하멜체류지, 한골목, 병영홍교, 비자나무, 은행나무 등이 있다.<br>",인문(문화/예술/역사),역사관광지,고궁
TRAIN_00863,./image/train/TRAIN_00863.jpg,석촌호수 호수가에 위치하여 뷰가 멋진 카페이다.서울특별시 송파구에 있는 카페다. 대표메뉴는 팥빙수다.,음식,음식점,바/까페
TRAIN_00864,./image/train/TRAIN_00864.jpg,"도봉옛길 문화제는 서울 도봉구의 대표적 문화유산인 도봉옛길의 역사·문화적 가치를 알리기 위해 마련된 행사이다. 도봉옛길은 조선시대 수도 한양과 한반도 각지를 잇는 주 간선도로 중 제2로인 경흥대로의 도봉구 구간을 지칭한다. 도봉구의 네 권역(창동, 쌍문동, 방학동, 도봉동)을 남북으로 관통하는 도봉옛길은 지금의 도봉로가 만들어지기 전까지 주로 사용되던 교통로였으며, 과거부터 현재까지 주민들의 일상이 묻어있는 공간이다.<br>시간을 거슬러 올라, 도봉옛길은 조선 초기 태종 대 함흥차사가 걸었던 길이고, 세종 대 4군6진으로 군대가 출정하는 길이었다. 이 밖에도 도봉산과 도봉서원을 찾는 선비, 북어를 어깨에 가득 멘 보부상 등 다양한 사람이 이 길에 올랐다. 한국전쟁 당시에는 서울로 쳐들어오는 북한의 침입로이기도 했다. 그리고 오늘 도봉구의 주민뿐 아니라 다양한 사람이 도봉옛길을 삶의 터전으로 삼아 살아가고 있다.<br>도봉옛길 문화제는 도봉옛길의 역사문화적 가치를 소개하고 지역주민의 일상 속에서 문화예술을 향유할 수 있도록 마련한 지역문화축제다. 지역문화예술인으로 구성된 도봉옛길 예술상단은 도봉옛길 곳곳에서 주민들을 찾아가는 거리공연을 연다. 더불어 도봉옛길 거리행렬, 기획전시 및 체험프로그램, 도봉문화굿즈 등 다양한 형태의 콘텐츠를 통해 도봉옛길을 함께 누릴 수 있도록 했다. 지역 주민과 문화유산, 문화예술인이 서로 연계하는 문화제를 통해 현대사회에서 점차 소실되고 있는 지역 정체성을 찾아가는 행사다.<br><br>※행사의 형태와 일정은 코로나바이러스감염증-19 대응지침에 따라 변경될 수 있다.",인문(문화/예술/역사),축제,일반축제
TRAIN_00865,./image/train/TRAIN_00865.jpg,"하누팜은 평택시청 근처에 위치하고 있으며, 한우 암소만 취급하여 질 좋은 고기를 직접 눈으로 보고 골라 먹을 수 있다. 4인룸, 8인룸, 20인룸을 보유하고 있어 다양한 규모의 모임을 편안하게 이용할  수 있다.",음식,음식점,한식
TRAIN_00866,./image/train/TRAIN_00866.jpg,"백두대간생태수목원은 임계면 석병산 일원 124ha에 달한다. 2001년부터 2010년까지 10년간 공립수목원으로 조성했다. 22개 주제원, 5개 탐방로에 1,269 종, 41만 4000본의 식물을 보유하고 있다. 만남의광장을 출발하면 향기원, 들꽃식물원, 나리원 등 주제원으로 이어진다. 이들 주제원은 눈길가는숲길, 손길가는숲길, 발길가는숲길, 물길가는숲길, 마음가는숲길의 다섯 구간으로 나뉜다. 짧게는 700m 구간 30분 거리에서, 길게는 1.5km 구간 50분 거리다. 숲길에 붙은 이름처럼 오감으로 즐기며 걸을 수 있다. 그 사이에는 숲길을 체험할 수 있는 체험단지를 조성했다. 가장 일반적인 숙박 형태의 숲속의집부터, 나무 사이에 짚라인, 그네다리, 거미줄 다리를 설치한 숲속모험동산, 곰취와 산마늘, 도라지 등 산나물을 볼 수 있는 산채재배단지 등이 차례로 나타난다. 숲체험프로그램에 참여하는 것도 조금 더 적극적으로 수목원을 느끼는 방법이다. 3~5월에는 ‘기지개 켜는 숲’과 ‘숲은 요술쟁이’, 6~8월에는 ‘숲은 정말 시원해!’와 ‘숲 속의 음악회’, 9~10월에는 ‘알록 달록 가을 숲’과 ‘겨울을 준비하는 숲’, 11~12월에는 ‘겨울왕국’ 프로그램이 기다린다. 계절 따라 변하는 숲의 생태를 관찰하기에 알맞다. 나무액자, 찻잔받침 만들기, 토분 야생화 등의 공예프로그램에도 참여할 수 있다.",자연,자연관광지,수목원
TRAIN_00867,./image/train/TRAIN_00867.jpg,"광교산과 함께 수원지역을 대표하는 칠보산 해발 238m로 비교적 낮은 산이지만 수림이 울창하고 곳곳에 자연습지가 조성되어 있어 가족단위로 등산객이 많은 곳이다. 능선이 완만하고 골짜기마다 사시사철 맑은 물이 흐르고 있어 어린이들의 자연 생태 학습장으로도 입소문이 많이 나 있다. 칠보산 등산로는 화성군 매송면 천천리의 칠보산 기도원 입구를 출발해서  기도원→정상→수원 안산 산업도로변 천주교 공동묘지로 가는 길이 있으며, 이를 역으로 회주해도 된다. 또 다른 코스는 호매실동 용화사를 지나 →정상→용화사의 길이 있는데 두 코스 모두 크게 힘들지 않아 가족과 함께 오르기 적합하다. 칠보산에 있는 식물은 모두 39과 138속 163종으로 소나무· 참나무· 물갬나무· 오리나무· 아카시나무· 싸리나무· 진달래· 노간주· 팥배나무 등이 있다. 조류는 17종 34개체가 관찰됐는데 참새· 찌르레기· 까치· 꾀꼬리· 노랑턱멧새· 뻐꾸기· 밀화부리·귀제비와 천연기념물인 소쩍새와 희귀조인 청호반새도 관찰되었다. 주말이나 평일 상관없이 등산을 산책처럼 가볍게 할 수 있다.",레포츠,육상 레포츠,트래킹
TRAIN_00868,./image/train/TRAIN_00868.jpg,"글램핑클럽레스피아 in 태안(구,구름포오토캠핑장)은 태안에 위치한 글램핑 겸 오토캠핑장으로, 바로 앞에 구름포 해수욕장이 있어서 인기가 많다. 편리한 카라반과 글램핑은 물론 오토캠핑도 가능하며, 바다낚시와 해루질, 패들보트 등 해양놀거리가 풍부하다. 서해안으로 떨어지는 아름다운 낙조를 조망할 수 있고, 바베큐와 불멍을 즐기면서 감성 캠핑을 하기 좋아, 친구끼리 연인끼리 방문하는 팀이 많다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00869,./image/train/TRAIN_00869.jpg,"꽃게요리를 전문으로 하는 음식점이다. 먹음직스럽게 양념된 꽃게살이 껍질 안을 꽉꽉 채우고 있는 꽃게무침은 부드럽고 달콤하며, 보기엔 꽤 매운듯이 보이지만 어린아이들이 먹어도 될만큼 맵지 않아 남녀노소 누구나 좋아한다. 날 것의 비린맛 없이 골고루 잘 밴 양념이 향긋하다. 꽃게비빔밥, 꽃게살 모두 비슷한 조리방법이지만 주인은 꽃게 무침이 먹는 재미가 제일이라고 귀뜸한다. 계란, 김, 녹두나물, 콩나물, 참기름이 살짝 얹어진 밥을 껍질 안에 꼭꼭 담아 비벼 먹으면 남은 게살 양념에 버무려져 맛난 비빔밥이 된다. 자극적이지 않고 질리지 않는 양념 맛이 이 집만의 비법이다.<br>",음식,음식점,한식
TRAIN_00870,./image/train/TRAIN_00870.jpg,"오호 마을 인근에는 청명한 물빛과 고운 모래로 유명한 송지호 해수욕장이 위치해 있다.송지호 해주욕장 바다 전면에는 대나무와 기암괴석으로 이루어져 경관이 수려한 죽도가 가로놓여 있어 천혜의 자연경관, 또한 수심이 얕아 가족단위의 관광객들에게 각광받는 장소이다. 2003년 어촌체험마을로 선정된 오호마을에서는 인근지역의 수려한 볼거리와 함께 다양한 체험 거리들로 관광객을 맞이하고 있다.<br>",인문(문화/예술/역사),체험관광지,농.산.어촌 체험
TRAIN_00871,./image/train/TRAIN_00871.jpg,"11월 1일 한우의 가치와 의미를 되새기고 한우를 통해 대한민국이 하나되고 소비자에게 보답하는 행사로,  2021년 소의 해를 맞아 우리의 토종가축인 '한우'를 고유의 문화로의 인식전환을 위해 Singing in the Farm 버스킹, 사랑과 행복을 전하는 牛체부, Farm to Table, 한우문화공모전 등 다양한 프로그램과 대한민국 한우를 대한민국 국민모두와 함께 즐길 수 있도록 라이브커머스와 한우할인판매를 진행한다. 자세한 내용은 홈페이지를 참고",인문(문화/예술/역사),축제,일반축제
TRAIN_00872,./image/train/TRAIN_00872.jpg,가평에 위치한 국내 유일의 이탈리아 마을 ‘피노키오와 다빈치’는 말 그대로 전 세계적으로 유명한 피노키오와 레오나르도 다빈치를 주요 컨텐츠로 하는 문화 테마파크이다. 다가오는 여름을 맞이하여 귀여운 말썽꾸러기 ‘피노키오’와 세계 10대 축제 중 하나로 손꼽히는 이탈리아 베니치아의 가면을 주요 테마로 행사를 진행한다. 행사 제목은 ‘이탈리아마을 제2회 베니스가면축제’ 이다.,인문(문화/예술/역사),축제,일반축제
TRAIN_00873,./image/train/TRAIN_00873.jpg,"오성산은 성산면 여방리와 둔덕리에 걸쳐져 있는 산으로, 군산 하굿둑 인근에 있다. 군산 시내에서는 거리가 조금 떨어져 있지만, 차로 이동하면 그리 머지않아 인접성이 좋은 편이다. 7세기 나당 연합군을 이끌고 백제의 도읍지 사비성 가는 길을 묻던 당나라 소정방 부대에 '나라를 망하게 하러 가는 오랑캐에게 길을 알려줄 수 없다.'라고 대답하고 그 자리에서 목이 베인 5명의 노인의 충절을 기리는 오성인 대제가 매년 10월 초에 오성산 정상에서 열린다. 오성산은 높지는 않지만, 정상에 오르면 사방이 트여있어 서해 바다와 철새전망대, 금강하굿둑, 나포 십자뜰이 한눈에 들어와 아름다운 노을을 감상할 수 있는 해넘이 명소이다.",자연,자연관광지,산
TRAIN_00874,./image/train/TRAIN_00874.jpg,"아우내란 '2개의 내를 아우른다'는 뜻으로 경상도와 한양을 이어주는 길목이다. 천안시 동남구 병천면에 위치한 아우내장터는 조선시대부터 전국의 상인들이 청주, 진천, 조치원, 예산 등에서 지역 특산물과 소를 몰고 와 장을 형성하였으며, 인근 장터 가운데 가장 크게 번성하였다. 아우내장터는&nbsp; 병천장터라고도 불리우며 매월 1, 6, 11, 16, 21, 26일에 열리는데, 돼지 소창에 양배추·파·고추·마늘 등을 선지와 함께 다져 넣은 ‘병천순대’로 유명하여 천안의 맛의 명소로 알려져 있다. 평소에는 장이 서지 않다가 장날이면 천막과 파라솔이 장터 거리를 가득 메운다. 장이 서는 날은 각종 농수산물과 공산품이 장마당에 그득하다. 요즘 보기 드문 뻥튀기 기계도 등장한다. 마을 사람들은 쌀과 옥수수, 가래떡을 들고 나와 뻥튀기 기계 앞에 줄을 선다. 뻥튀기 장수가 “뻥이요”라고 외치면 ‘뻥’ 소리를 내면서 고소하고 달콤하고 바삭한 뻥튀기가 하얗게 쏟아진다.<br>장이 서는 주무대는 아우네슈퍼 옆 너른 빈터다. 그곳을 중심으로 인근 골목에도 장꾼들이 모여든다. &nbsp;또한 1919년 유관순 열사가 태극기를 군중에게 나누어  주고 만세를 불렀던 곳으로 주변에는 유관순 열사 생가, 조병옥 박사 생가가 있다.",쇼핑,쇼핑,5일장
TRAIN_00875,./image/train/TRAIN_00875.jpg,"서구의 중심에 있는 강남시장은 주택밀집지역에 형성된 시장으로 도보로 쇼핑하기 수월하다.모든것들이 직접 산지에서 들여오기 때문에 신선도가 월등하다. 전화 한 통화로 모든 쇼핑이 가능하며 신속배달로 안전하게 집까지 가져다 준다. 친절과 정직으로 물건을 사고파는 강남시장은 방앗간과 식육점의 밀집지역으로 여러 지역에서 타 지역에서도 방문하여 구매를 한다. 먹거리가 한 구역에 자리잡고 있어 더욱 맛있고 저렴하게 손님을 맞이하고 있는 사랑과 활력이 넘치는 강남시장이다. 강남시장은 1985년경부터 근린생활시설로서 서구 주변의 천혜의 아름다운 자연경관에서 농가의 농산품을 농민들이 가져와서 팔기 시작하면서 자연스럽게 재래시장의 모습을 갖추기 시작한 것이 오늘에 이른 것이다. 앞으로 발전 가능성이 무궁무진한 시장으로서 정부의 재래시장 활성화 사업에 발 맞추어 최신시설인 아케이드 사업과 현대화 사업을 추진하고 있다. 향후 지역발전의 영향으로 대량 인구 유입이 예상되는 가운데 인천지하철 2호선이 시장 앞으로 지나갈 것이며, 그에 따라 앞서가는 강남시장이 되고자 더욱 노력하고 있다.",쇼핑,쇼핑,상설시장
TRAIN_00876,./image/train/TRAIN_00876.jpg,"영원한 힐링 안식처 지리산 속의 전망좋은 지리산맑은물펜션으로 초대한다.
태고적 신비를 고이간직한채 엉겁의 세월을 묵묵히 지켜온 우리나라 최고의 명산 지리산 그리고 사계절 속에 가양각색 아름다움을 가지고 있는 꽃들과 장장 14km에 걸쳐 주변을 흐르고 있는 물줄기들의 항연이 펼쳐지는 뱀사골에 자리매김한 자리산맑은물펜션이다.
지친 일상 속을 벗어나 삶의 무게를 내려놓고 잊고 있었던 자신을 돌봐주며 어제보다 오늘의 행복을 느끼며 편안한 휴식을 즐겨볼 수 있다.",숙박,숙박시설,펜션
TRAIN_00877,./image/train/TRAIN_00877.jpg,"* 현대 미술을 위한 공간, 모란미술관 *
경기도 마석의 쾌적하고 수려한 자연환경 속에 자리잡은 모란미술관은 1990년 4월 28일에 개관하였다.
모란미술관은 국내.외의 우수한 현대미술 작품들을 수집하고 소장하며 그 미술품을 전시 하고 소개하는 현대 미술을 위한 공간이다. 특히, 서울과 경기도, 그리고 춘천을 잇는 지 역문화의 연결고리로서의 역할과 한국 현대조각의 발전을 위한 노력을 충실히 하고 있다. 또한 8,600여 평에 이르는 넓은 야외전시공간에는 국내.외 유명 조각가들의 작품이 전시 되어 있으며, 1992년에는 이곳에서 여러 나라의 조각가들을 초청하여 모란 국제 조각 심포지엄을 개최하고 이들의 작품들을 전시하였다.
전시장의 총 면적은 727.15㎡(220평)로 본관 실내의 제 1,2,3,4 전시실에는 우수 작가들 의 평면과 입체 작품들을 상설 또는 기획 전시하고 있다.

* 모란미술관의 소장 작품 *
미술관에서 소장하고 있는 작품들은 조소 214점, 회화 43점, 판화 87점, 기타 작품 7점 등 총 350여 점이다. 수려한 자연환경 속에 산책과 사색을 위한 휴식공간이 조성되어 있고, 미술관 내의 야외음악당 무대와 넓은 야외 공간에서 다양한 예술 분야의 볼거리를 제공하고 있다.",인문(문화/예술/역사),문화시설,미술관/화랑
TRAIN_00878,./image/train/TRAIN_00878.jpg,"미시령은 고성군 토성면과 인제군 북면의 경계를 이루는 고개다. 인제에서 속초로 넘어가는 통로로 사용되었던 미시령은 설악산 울산바위를 한눈에 조망할 수 있는 전망대다. 지난 2006년 미시령터널이 만들어지면서 이용객은 크게 줄었지만, 여전히 이곳에서 바라보는 울산바위의 매력을 찾아오는 이들이 적지 않다. 특히 미시령 옛길이 울산바위 은하수 촬영 포인트로 입소문이 나면서 맑은 날 밤이면 공터 주차장을 가득 채울 만큼 사진 동호인들의 발길이 이어지고 있다. 주차장에서 도로 건너편을 바라보면 작은 오솔길이 보이는데, 이 길을 따라 조금만 걸어 올라가면 오른쪽으로 울산바위가 한눈에 펼쳐진다. 병풍처럼 우뚝 솟은 울산바위만으로도 매우 아름답지만, 그 위로 쏟아지는 신비로운 은하수를 바라보고 있으면 꿈결처럼 느껴질 정도다.",자연,자연관광지,자연생태관광지
TRAIN_00879,./image/train/TRAIN_00879.jpg,국내산 꽃게를 사용하여 게장을 만드는 곳이다. 서울특별시 광진구에 있는 한식전문점이다. 대표메뉴는 간장게장정식이다.,음식,음식점,한식
TRAIN_00880,./image/train/TRAIN_00880.jpg,"광주시청 옆 문화광장내에 위치한 야외음악당은 2006년 5월 설립한 이동형 객석 2,000석 규모의 야외음악 공연장이다. 최신 음향장비 및 무대, 조명시설을 갖추고 있으며, 클래식, 국악 등의 음악공연을 비롯한 각종 문화공연 및 전시행사가 열린다.<br>",인문(문화/예술/역사),문화시설,공연장
TRAIN_00881,./image/train/TRAIN_00881.jpg,명사십리 제2야영장은 여름철에 한시로 운영하는 해변 캠핑장으로 방문 시 해당 지역에 문의를 한 후 찾아가는 것이 좋다.,레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00882,./image/train/TRAIN_00882.jpg,경기도 안성시 금광면에 위치한 휴양림이다. 청룡이 상스러운 구름을 타고 내려왔다고 하여 이름 붙여진 서운산 자락에 있다. 도심지에서는 느낄 수 없는 산속의 맑은 공기와  나무 등 자연환경이 좋다. 잔디광장에서는 아이들이 맘껏 뛰놀 수 있어 가족 단위 나들이 장소로 좋다. 드라마 '도깨비' 촬영지로 유명한 석남사로 이어진 산책로와 서운산 등산로가 조성되어 있어 가벼운 걷기를 하면서 자연의 품속에서 몸과 마음 모두 힐링할 수 있다.,자연,자연관광지,자연휴양림
